station,param,value
Kemiönsaari Vänö,tmax,-8.4
Kemiönsaari Vänö,tmax,-7.4
Kemiönsaari Vänö,tmax,-6.7
Kemiönsaari Vänö,tmax,-6.9
Hanko Tulliniemi,tmin,-6.2
Hanko Tulliniemi,tmin,-3.9
Hanko Tulliniemi,tmin,-6.2
Hanko Tulliniemi,tmin,-9.9
Hanko Tulliniemi,tmin,-12.5
Hanko Tulliniemi,tmin,-4.0
Hanko Tulliniemi,tmin,-5.6
Hanko Tulliniemi,tmin,-8.0
Hanko Tulliniemi,tmin,-11.3
Hanko Tulliniemi,tmin,-10.9
Hanko Tulliniemi,tmin,-7.4
Hanko Tulliniemi,tmin,-6.9
Hanko Tulliniemi,tmin,-6.2
Hanko Tulliniemi,tmin,-6.4
Hanko Tulliniemi,tmin,-5.7
Hanko Tulliniemi,tmin,-1.4
Hanko Tulliniemi,tmin,-1.7
Hanko Tulliniemi,tmin,0.9
Hanko Tulliniemi,tmin,-1.4
Hanko Tulliniemi,tmin,-4.4
Hanko Tulliniemi,tmin,-4.2
Hanko Tulliniemi,tmin,-4.6
Hanko Tulliniemi,tmin,-7.3
Hanko Tulliniemi,tmin,-7.4
Hanko Tulliniemi,tmin,-7.6
Hanko Tulliniemi,tmin,-6.8
Hanko Tulliniemi,tmin,-9.1
Hanko Tulliniemi,tmin,-13.6
Hanko Tulliniemi,tmin,-10.5
Hanko Tulliniemi,tmin,-11.3
Hanko Tulliniemi,tmin,-14.5
Hanko Tulliniemi,tmax,-1.5
Hanko Tulliniemi,tmax,-1.4
Hanko Tulliniemi,tmax,-0.7
Hanko Tulliniemi,tmax,-6.2
Hanko Tulliniemi,tmax,-3.4
Hanko Tulliniemi,tmax,-1.2
Hanko Tulliniemi,tmax,-0.8
Hanko Tulliniemi,tmax,-4.3
Hanko Tulliniemi,tmax,-7.8
Hanko Tulliniemi,tmax,-6.9
Hanko Tulliniemi,tmax,-5.1
Hanko Tulliniemi,tmax,-4.7
Hanko Tulliniemi,tmax,-1.4
Hanko Tulliniemi,tmax,-2.7
Hanko Tulliniemi,tmax,1.2
Hanko Tulliniemi,tmax,1.5
Hanko Tulliniemi,tmax,1.1
Hanko Tulliniemi,tmax,1.9
Hanko Tulliniemi,tmax,1.5
Hanko Tulliniemi,tmax,-1.4
Hanko Tulliniemi,tmax,-0.7
Hanko Tulliniemi,tmax,-1.2
Hanko Tulliniemi,tmax,-4.1
Hanko Tulliniemi,tmax,-6.4
Hanko Tulliniemi,tmax,-5.5
Hanko Tulliniemi,tmax,-4.0
Hanko Tulliniemi,tmax,-5.0
Hanko Tulliniemi,tmax,-8.6
Hanko Tulliniemi,tmax,-6.8
Hanko Tulliniemi,tmax,-6.8
Hanko Tulliniemi,tmax,-10.1
Turku Rajakari,tmin,-8.4
Turku Rajakari,tmin,-6.3
Turku Rajakari,tmin,-7.0
Turku Rajakari,tmin,-13.8
Turku Rajakari,tmin,-15.2
Turku Rajakari,tmin,-9.3
Turku Rajakari,tmin,-5.9
Turku Rajakari,tmin,-9.5
Turku Rajakari,tmin,-15.6
Turku Rajakari,tmin,-12.0
Turku Rajakari,tmin,-7.0
Turku Rajakari,tmin,-8.0
Turku Rajakari,tmin,-8.9
Turku Rajakari,tmin,-6.1
Turku Rajakari,tmin,-5.8
Turku Rajakari,tmin,0.0
Turku Rajakari,tmin,-1.0
Turku Rajakari,tmin,1.1
Turku Rajakari,tmin,-0.5
Turku Rajakari,tmin,-2.7
Turku Rajakari,tmin,-3.2
Turku Rajakari,tmin,-5.1
Turku Rajakari,tmin,-7.2
Turku Rajakari,tmin,-8.5
Turku Rajakari,tmin,-9.1
Turku Rajakari,tmin,-7.9
Turku Rajakari,tmin,-9.4
Turku Rajakari,tmin,-12.3
Turku Rajakari,tmin,-12.1
Turku Rajakari,tmin,-16.2
Turku Rajakari,tmin,-16.0
Turku Rajakari,tmax,-3.7
Turku Rajakari,tmax,-3.7
Turku Rajakari,tmax,-5.0
Turku Rajakari,tmax,-6.3
Turku Rajakari,tmax,-5.5
Turku Rajakari,tmax,-2.3
Turku Rajakari,tmax,-2.4
Turku Rajakari,tmax,-5.4
Turku Rajakari,tmax,-9.1
Turku Rajakari,tmax,-5.6
Turku Rajakari,tmax,-4.8
Turku Rajakari,tmax,-5.1
Turku Rajakari,tmax,-3.1
Turku Rajakari,tmax,-2.2
Turku Rajakari,tmax,1.3
Turku Rajakari,tmax,2.6
Turku Rajakari,tmax,2.8
Turku Rajakari,tmax,2.6
Turku Rajakari,tmax,1.8
Turku Rajakari,tmax,0.8
Turku Rajakari,tmax,-1.2
Turku Rajakari,tmax,-2.6
Turku Rajakari,tmax,-4.8
Turku Rajakari,tmax,-6.5
Turku Rajakari,tmax,-6.1
Turku Rajakari,tmax,-3.0
Turku Rajakari,tmax,-5.6
Turku Rajakari,tmax,-9.0
Turku Rajakari,tmax,-8.2
Turku Rajakari,tmax,-9.1
Turku Rajakari,tmax,-11.6
Turku Artukainen,tmin,-14.3
Turku Artukainen,tmin,-7.6
Turku Artukainen,tmin,-8.2
Turku Artukainen,tmin,-15.5
Turku Artukainen,tmin,-21.3
Turku Artukainen,tmin,-19.0
Turku Artukainen,tmin,-6.6
Turku Artukainen,tmin,-11.1
Turku Artukainen,tmin,-17.3
Turku Artukainen,tmin,-14.4
Turku Artukainen,tmin,-8.0
Turku Artukainen,tmin,-9.2
Turku Artukainen,tmin,-10.1
Turku Artukainen,tmin,-6.7
Turku Artukainen,tmin,-6.6
Turku Artukainen,tmin,-0.6
Turku Artukainen,tmin,-1.2
Turku Artukainen,tmin,1.0
Turku Artukainen,tmin,-0.7
Turku Artukainen,tmin,-3.1
Turku Artukainen,tmin,-3.5
Turku Artukainen,tmin,-5.7
Turku Artukainen,tmin,-7.9
Turku Artukainen,tmin,-9.9
Turku Artukainen,tmin,-11.6
Turku Artukainen,tmin,-10.3
Turku Artukainen,tmin,-9.8
Turku Artukainen,tmin,-13.1
Turku Artukainen,tmin,-13.5
Turku Artukainen,tmin,-18.1
Turku Artukainen,tmin,-17.4
Turku Artukainen,tmax,-5.9
Turku Artukainen,tmax,-5.6
Turku Artukainen,tmax,-6.5
Turku Artukainen,tmax,-8.2
Turku Artukainen,tmax,-14.7
Turku Artukainen,tmax,-3.6
Turku Artukainen,tmax,-3.5
Turku Artukainen,tmax,-6.6
Turku Artukainen,tmax,-11.1
Turku Artukainen,tmax,-7.1
Turku Artukainen,tmax,-5.9
Turku Artukainen,tmax,-6.2
Turku Artukainen,tmax,-3.9
Turku Artukainen,tmax,-3.5
Turku Artukainen,tmax,1.1
Turku Artukainen,tmax,2.4
Turku Artukainen,tmax,3.0
Turku Artukainen,tmax,2.7
Turku Artukainen,tmax,1.6
Turku Artukainen,tmax,0.0
Turku Artukainen,tmax,-1.7
Turku Artukainen,tmax,-3.4
Turku Artukainen,tmax,-5.7
Turku Artukainen,tmax,-7.6
Turku Artukainen,tmax,-7.1
Turku Artukainen,tmax,-4.3
Turku Artukainen,tmax,-6.4
Turku Artukainen,tmax,-9.8
Turku Artukainen,tmax,-9.0
Turku Artukainen,tmax,-10.0
Turku Artukainen,tmax,-11.7
Kemiönsaari Kemiö,tmin,-16.7
Kemiönsaari Kemiö,tmin,-5.7
Kemiönsaari Kemiö,tmin,-7.4
Kemiönsaari Kemiö,tmin,-13.3
Kemiönsaari Kemiö,tmin,-22.9
Kemiönsaari Kemiö,tmin,-22.3
Kemiönsaari Kemiö,tmin,-7.1
Kemiönsaari Kemiö,tmin,-11.6
Kemiönsaari Kemiö,tmin,-16.8
Kemiönsaari Kemiö,tmin,-15.4
Kemiönsaari Kemiö,tmin,-7.3
Kemiönsaari Kemiö,tmin,-12.3
Kemiönsaari Kemiö,tmin,-13.2
Kemiönsaari Kemiö,tmin,-6.6
Kemiönsaari Kemiö,tmin,-6.6
Kemiönsaari Kemiö,tmin,-1.8
Kemiönsaari Kemiö,tmin,-1.6
Kemiönsaari Kemiö,tmin,0.7
Kemiönsaari Kemiö,tmin,-1.3
Kemiönsaari Kemiö,tmin,-4.3
Kemiönsaari Kemiö,tmin,-4.6
Kemiönsaari Kemiö,tmin,-5.7
Kemiönsaari Kemiö,tmin,-8.3
Kemiönsaari Kemiö,tmin,-9.8
Kemiönsaari Kemiö,tmin,-8.5
Kemiönsaari Kemiö,tmin,-12.1
Kemiönsaari Kemiö,tmin,-10.5
Kemiönsaari Kemiö,tmin,-15.9
Kemiönsaari Kemiö,tmin,-17.0
Kemiönsaari Kemiö,tmin,-22.0
Kemiönsaari Kemiö,tmin,-22.3
Kemiönsaari Kemiö,tmax,-4.1
Kemiönsaari Kemiö,tmax,-3.5
Kemiönsaari Kemiö,tmax,-4.7
Kemiönsaari Kemiö,tmax,-7.4
Kemiönsaari Kemiö,tmax,-13.2
Kemiönsaari Kemiö,tmax,-2.9
Kemiönsaari Kemiö,tmax,-3.3
Kemiönsaari Kemiö,tmax,-7.1
Kemiönsaari Kemiö,tmax,-10.0
Kemiönsaari Kemiö,tmax,-7.3
Kemiönsaari Kemiö,tmax,-5.6
Kemiönsaari Kemiö,tmax,-5.8
Kemiönsaari Kemiö,tmax,-3.8
Kemiönsaari Kemiö,tmax,-3.9
Kemiönsaari Kemiö,tmax,1.1
Kemiönsaari Kemiö,tmax,1.6
Kemiönsaari Kemiö,tmax,1.1
Kemiönsaari Kemiö,tmax,1.7
Kemiönsaari Kemiö,tmax,0.9
Kemiönsaari Kemiö,tmax,-1.2
Kemiönsaari Kemiö,tmax,-1.8
Kemiönsaari Kemiö,tmax,-2.8
Kemiönsaari Kemiö,tmax,-5.7
Kemiönsaari Kemiö,tmax,-8.0
Kemiönsaari Kemiö,tmax,-7.2
Kemiönsaari Kemiö,tmax,-5.7
Kemiönsaari Kemiö,tmax,-6.5
Kemiönsaari Kemiö,tmax,-9.8
Kemiönsaari Kemiö,tmax,-10.0
Kemiönsaari Kemiö,tmax,-11.4
Kemiönsaari Kemiö,tmax,-12.8
Hanko Tvärminne,tmin,-10.8
Hanko Tvärminne,tmin,-3.9
Hanko Tvärminne,tmin,-6.2
Hanko Tvärminne,tmin,-10.6
Hanko Tvärminne,tmin,-14.1
Hanko Tvärminne,tmin,-11.3
Hanko Tvärminne,tmin,-6.1
Hanko Tvärminne,tmin,-8.2
Hanko Tvärminne,tmin,-12.8
Hanko Tvärminne,tmin,-11.5
Hanko Tvärminne,tmin,-7.6
Hanko Tvärminne,tmin,-7.0
Hanko Tvärminne,tmin,-6.0
Hanko Tvärminne,tmin,-6.4
Hanko Tvärminne,tmin,-6.6
Hanko Tvärminne,tmin,-2.3
Hanko Tvärminne,tmin,-2.0
Hanko Tvärminne,tmin,0.1
Hanko Tvärminne,tmin,-2.2
Hanko Tvärminne,tmin,-4.4
Hanko Tvärminne,tmin,-4.3
Hanko Tvärminne,tmin,-4.8
Hanko Tvärminne,tmin,-7.5
Hanko Tvärminne,tmin,-7.8
Hanko Tvärminne,tmin,-7.9
Hanko Tvärminne,tmin,-9.9
Hanko Tvärminne,tmin,-9.1
Hanko Tvärminne,tmin,-13.9
Hanko Tvärminne,tmin,-11.3
Hanko Tvärminne,tmin,-13.6
Hanko Tvärminne,tmin,-16.5
Hanko Tvärminne,tmax,-2.1
Hanko Tvärminne,tmax,-1.3
Hanko Tvärminne,tmax,-0.5
Hanko Tvärminne,tmax,-6.1
Hanko Tvärminne,tmax,-9.3
Hanko Tvärminne,tmax,-1.4
Hanko Tvärminne,tmax,-1.2
Hanko Tvärminne,tmax,-5.8
Hanko Tvärminne,tmax,-8.1
Hanko Tvärminne,tmax,-6.7
Hanko Tvärminne,tmax,-5.2
Hanko Tvärminne,tmax,-4.8
Hanko Tvärminne,tmax,-1.8
Hanko Tvärminne,tmax,-3.3
Hanko Tvärminne,tmax,0.5
Hanko Tvärminne,tmax,0.6
Hanko Tvärminne,tmax,0.1
Hanko Tvärminne,tmax,1.2
Hanko Tvärminne,tmax,1.0
Hanko Tvärminne,tmax,-2.1
Hanko Tvärminne,tmax,-1.0
Hanko Tvärminne,tmax,-1.4
Hanko Tvärminne,tmax,-4.1
Hanko Tvärminne,tmax,-6.6
Hanko Tvärminne,tmax,-5.6
Hanko Tvärminne,tmax,-5.2
Hanko Tvärminne,tmax,-7.2
Hanko Tvärminne,tmax,-8.9
Hanko Tvärminne,tmax,-8.0
Hanko Tvärminne,tmax,-8.5
Hanko Tvärminne,tmax,-11.0
Salo Kärkkä,tmin,-17.3
Salo Kärkkä,tmin,-8.1
Salo Kärkkä,tmin,-8.1
Salo Kärkkä,tmin,-14.2
Salo Kärkkä,tmin,-22.8
Salo Kärkkä,tmin,-22.5
Salo Kärkkä,tmin,-8.0
Salo Kärkkä,tmin,-14.4
Salo Kärkkä,tmin,-21.1
Salo Kärkkä,tmin,-15.4
Salo Kärkkä,tmin,-7.3
Salo Kärkkä,tmin,-13.8
Salo Kärkkä,tmin,-15.1
Salo Kärkkä,tmin,-6.6
Salo Kärkkä,tmin,-6.9
Salo Kärkkä,tmin,-2.9
Salo Kärkkä,tmin,-2.2
Salo Kärkkä,tmin,0.6
Salo Kärkkä,tmin,-2.4
Salo Kärkkä,tmin,-4.9
Salo Kärkkä,tmin,-3.9
Salo Kärkkä,tmin,-5.9
Salo Kärkkä,tmin,-8.7
Salo Kärkkä,tmin,-9.7
Salo Kärkkä,tmin,-9.0
Salo Kärkkä,tmin,-14.5
Salo Kärkkä,tmin,-10.0
Salo Kärkkä,tmin,-16.5
Salo Kärkkä,tmin,-20.4
Salo Kärkkä,tmin,-25.3
Salo Kärkkä,tmin,-25.3
Salo Kärkkä,tmax,-7.2
Salo Kärkkä,tmax,-5.2
Salo Kärkkä,tmax,-5.6
Salo Kärkkä,tmax,-8.1
Salo Kärkkä,tmax,-14.1
Salo Kärkkä,tmax,-3.7
Salo Kärkkä,tmax,-3.5
Salo Kärkkä,tmax,-7.9
Salo Kärkkä,tmax,-12.8
Salo Kärkkä,tmax,-7.2
Salo Kärkkä,tmax,-5.3
Salo Kärkkä,tmax,-5.9
Salo Kärkkä,tmax,-4.1
Salo Kärkkä,tmax,-4.5
Salo Kärkkä,tmax,0.7
Salo Kärkkä,tmax,0.9
Salo Kärkkä,tmax,0.7
Salo Kärkkä,tmax,1.7
Salo Kärkkä,tmax,0.8
Salo Kärkkä,tmax,-2.3
Salo Kärkkä,tmax,-1.7
Salo Kärkkä,tmax,-3.3
Salo Kärkkä,tmax,-5.9
Salo Kärkkä,tmax,-8.3
Salo Kärkkä,tmax,-7.7
Salo Kärkkä,tmax,-6.2
Salo Kärkkä,tmax,-6.0
Salo Kärkkä,tmax,-9.7
Salo Kärkkä,tmax,-9.8
Salo Kärkkä,tmax,-10.9
Salo Kärkkä,tmax,-12.7
Salo Kiikala lentokenttä,tmin,-19.9
Salo Kiikala lentokenttä,tmin,-10.5
Salo Kiikala lentokenttä,tmin,-9.9
Salo Kiikala lentokenttä,tmin,-14.8
Salo Kiikala lentokenttä,tmin,-23.1
Salo Kiikala lentokenttä,tmin,-20.6
Salo Kiikala lentokenttä,tmin,-10.1
Salo Kiikala lentokenttä,tmin,-16.3
Salo Kiikala lentokenttä,tmin,-18.5
Salo Kiikala lentokenttä,tmin,-15.5
Salo Kiikala lentokenttä,tmin,-9.2
Salo Kiikala lentokenttä,tmin,-10.9
Salo Kiikala lentokenttä,tmin,-10.8
Salo Kiikala lentokenttä,tmin,-7.9
Salo Kiikala lentokenttä,tmin,-8.1
Salo Kiikala lentokenttä,tmin,-4.1
Salo Kiikala lentokenttä,tmin,-4.0
Salo Kiikala lentokenttä,tmin,-1.0
Salo Kiikala lentokenttä,tmin,-3.3
Salo Kiikala lentokenttä,tmin,-6.1
Salo Kiikala lentokenttä,tmin,-5.0
Salo Kiikala lentokenttä,tmin,-7.5
Salo Kiikala lentokenttä,tmin,-10.2
Salo Kiikala lentokenttä,tmin,-10.6
Salo Kiikala lentokenttä,tmin,-10.2
Salo Kiikala lentokenttä,tmin,-16.5
Salo Kiikala lentokenttä,tmin,-11.0
Salo Kiikala lentokenttä,tmin,-18.1
Salo Kiikala lentokenttä,tmin,-17.4
Salo Kiikala lentokenttä,tmin,-22.4
Salo Kiikala lentokenttä,tmin,-21.8
Salo Kiikala lentokenttä,tmax,-10.3
Salo Kiikala lentokenttä,tmax,-6.8
Salo Kiikala lentokenttä,tmax,-7.3
Salo Kiikala lentokenttä,tmax,-9.9
Salo Kiikala lentokenttä,tmax,-14.8
Salo Kiikala lentokenttä,tmax,-5.0
Salo Kiikala lentokenttä,tmax,-4.6
Salo Kiikala lentokenttä,tmax,-10.0
Salo Kiikala lentokenttä,tmax,-12.7
Salo Kiikala lentokenttä,tmax,-8.8
Salo Kiikala lentokenttä,tmax,-6.3
Salo Kiikala lentokenttä,tmax,-7.0
Salo Kiikala lentokenttä,tmax,-5.6
Salo Kiikala lentokenttä,tmax,-5.7
Salo Kiikala lentokenttä,tmax,-1.9
Salo Kiikala lentokenttä,tmax,-0.6
Salo Kiikala lentokenttä,tmax,-1.0
Salo Kiikala lentokenttä,tmax,0.6
Salo Kiikala lentokenttä,tmax,0.0
Salo Kiikala lentokenttä,tmax,-3.3
Salo Kiikala lentokenttä,tmax,-2.5
Salo Kiikala lentokenttä,tmax,-4.7
Salo Kiikala lentokenttä,tmax,-7.5
Salo Kiikala lentokenttä,tmax,-9.3
Salo Kiikala lentokenttä,tmax,-9.0
Salo Kiikala lentokenttä,tmax,-7.0
Salo Kiikala lentokenttä,tmax,-7.1
Salo Kiikala lentokenttä,tmax,-10.9
Salo Kiikala lentokenttä,tmax,-10.6
Salo Kiikala lentokenttä,tmax,-8.7
Salo Kiikala lentokenttä,tmax,-14.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-20.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-11.7
Vantaa Helsinki-Vantaan lentoasema,tmin,-9.9
Vantaa Helsinki-Vantaan lentoasema,tmin,-14.9
Vantaa Helsinki-Vantaan lentoasema,tmin,-22.0
Vantaa Helsinki-Vantaan lentoasema,tmin,-20.9
Vantaa Helsinki-Vantaan lentoasema,tmin,-14.9
Vantaa Helsinki-Vantaan lentoasema,tmin,-19.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-19.8
Vantaa Helsinki-Vantaan lentoasema,tmin,-15.1
Vantaa Helsinki-Vantaan lentoasema,tmin,-8.6
Vantaa Helsinki-Vantaan lentoasema,tmin,-9.1
Vantaa Helsinki-Vantaan lentoasema,tmin,-7.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-7.2
Vantaa Helsinki-Vantaan lentoasema,tmin,-7.0
Vantaa Helsinki-Vantaan lentoasema,tmin,-4.6
Vantaa Helsinki-Vantaan lentoasema,tmin,-5.5
Vantaa Helsinki-Vantaan lentoasema,tmin,-1.7
Vantaa Helsinki-Vantaan lentoasema,tmin,-2.4
Vantaa Helsinki-Vantaan lentoasema,tmin,-4.8
Vantaa Helsinki-Vantaan lentoasema,tmin,-4.7
Vantaa Helsinki-Vantaan lentoasema,tmin,-7.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-9.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-10.5
Vantaa Helsinki-Vantaan lentoasema,tmin,-11.1
Vantaa Helsinki-Vantaan lentoasema,tmin,-12.2
Vantaa Helsinki-Vantaan lentoasema,tmin,-9.9
Vantaa Helsinki-Vantaan lentoasema,tmin,-12.8
Vantaa Helsinki-Vantaan lentoasema,tmin,-16.5
Vantaa Helsinki-Vantaan lentoasema,tmin,-25.3
Vantaa Helsinki-Vantaan lentoasema,tmin,-21.7
Vantaa Helsinki-Vantaan lentoasema,tmax,-11.4
Vantaa Helsinki-Vantaan lentoasema,tmax,-4.9
Vantaa Helsinki-Vantaan lentoasema,tmax,-6.3
Vantaa Helsinki-Vantaan lentoasema,tmax,-9.9
Vantaa Helsinki-Vantaan lentoasema,tmax,-14.2
Vantaa Helsinki-Vantaan lentoasema,tmax,-2.8
Vantaa Helsinki-Vantaan lentoasema,tmax,-3.2
Vantaa Helsinki-Vantaan lentoasema,tmax,-11.0
Vantaa Helsinki-Vantaan lentoasema,tmax,-13.4
Vantaa Helsinki-Vantaan lentoasema,tmax,-8.6
Vantaa Helsinki-Vantaan lentoasema,tmax,-6.5
Vantaa Helsinki-Vantaan lentoasema,tmax,-6.6
Vantaa Helsinki-Vantaan lentoasema,tmax,-4.9
Vantaa Helsinki-Vantaan lentoasema,tmax,-4.2
Vantaa Helsinki-Vantaan lentoasema,tmax,-4.4
Vantaa Helsinki-Vantaan lentoasema,tmax,-0.5
Vantaa Helsinki-Vantaan lentoasema,tmax,-1.7
Vantaa Helsinki-Vantaan lentoasema,tmax,0.3
Vantaa Helsinki-Vantaan lentoasema,tmax,0.0
Vantaa Helsinki-Vantaan lentoasema,tmax,-2.3
Vantaa Helsinki-Vantaan lentoasema,tmax,-2.0
Vantaa Helsinki-Vantaan lentoasema,tmax,-4.0
Vantaa Helsinki-Vantaan lentoasema,tmax,-6.9
Vantaa Helsinki-Vantaan lentoasema,tmax,-7.7
Vantaa Helsinki-Vantaan lentoasema,tmax,-7.8
Vantaa Helsinki-Vantaan lentoasema,tmax,-7.2
Vantaa Helsinki-Vantaan lentoasema,tmax,-7.2
Vantaa Helsinki-Vantaan lentoasema,tmax,-9.6
Vantaa Helsinki-Vantaan lentoasema,tmax,-9.6
Vantaa Helsinki-Vantaan lentoasema,tmax,-11.3
Vantaa Helsinki-Vantaan lentoasema,tmax,-14.6
Inkoo Bågaskär,tmin,-9.5
Inkoo Bågaskär,tmin,-4.3
Inkoo Bågaskär,tmin,-6.7
Inkoo Bågaskär,tmin,-10.9
Inkoo Bågaskär,tmin,-12.9
Inkoo Bågaskär,tmin,-8.1
Inkoo Bågaskär,tmin,-6.7
Inkoo Bågaskär,tmin,-9.3
Inkoo Bågaskär,tmin,-12.2
Inkoo Bågaskär,tmin,-10.4
Inkoo Bågaskär,tmin,-7.4
Inkoo Bågaskär,tmin,-6.2
Inkoo Bågaskär,tmin,-5.9
Inkoo Bågaskär,tmin,-6.8
Inkoo Bågaskär,tmin,-6.8
Inkoo Bågaskär,tmin,-3.1
Inkoo Bågaskär,tmin,-3.9
Inkoo Bågaskär,tmin,-0.6
Inkoo Bågaskär,tmin,-3.0
Inkoo Bågaskär,tmin,-4.8
Inkoo Bågaskär,tmin,-3.5
Inkoo Bågaskär,tmin,-4.8
Inkoo Bågaskär,tmin,-7.7
Inkoo Bågaskär,tmin,-8.1
Inkoo Bågaskär,tmin,-8.5
Inkoo Bågaskär,tmin,-8.9
Inkoo Bågaskär,tmin,-8.6
Inkoo Bågaskär,tmin,-13.1
Inkoo Bågaskär,tmin,-11.5
Inkoo Bågaskär,tmin,-13.8
Inkoo Bågaskär,tmin,-16.4
Inkoo Bågaskär,tmax,-3.2
Inkoo Bågaskär,tmax,-2.2
Inkoo Bågaskär,tmax,-0.7
Inkoo Bågaskär,tmax,-6.6
Inkoo Bågaskär,tmax,-7.8
Inkoo Bågaskär,tmax,-2.1
Inkoo Bågaskär,tmax,-1.7
Inkoo Bågaskär,tmax,-6.0
Inkoo Bågaskär,tmax,-7.9
Inkoo Bågaskär,tmax,-6.7
Inkoo Bågaskär,tmax,-5.2
Inkoo Bågaskär,tmax,-5.0
Inkoo Bågaskär,tmax,-2.0
Inkoo Bågaskär,tmax,-4.0
Inkoo Bågaskär,tmax,-1.4
Inkoo Bågaskär,tmax,-0.6
Inkoo Bågaskär,tmax,-0.6
Inkoo Bågaskär,tmax,0.4
Inkoo Bågaskär,tmax,0.4
Inkoo Bågaskär,tmax,-2.9
Inkoo Bågaskär,tmax,-1.1
Inkoo Bågaskär,tmax,-1.8
Inkoo Bågaskär,tmax,-4.1
Inkoo Bågaskär,tmax,-6.8
Inkoo Bågaskär,tmax,-6.3
Inkoo Bågaskär,tmax,-5.3
Inkoo Bågaskär,tmax,-6.8
Inkoo Bågaskär,tmax,-8.2
Inkoo Bågaskär,tmax,-7.9
Inkoo Bågaskär,tmax,-9.5
Inkoo Bågaskär,tmax,-11.8
Helsinki Kaisaniemi,tmin,-13.4
Helsinki Kaisaniemi,tmin,-5.8
Helsinki Kaisaniemi,tmin,-8.7
Helsinki Kaisaniemi,tmin,-13.3
Helsinki Kaisaniemi,tmin,-18.7
Helsinki Kaisaniemi,tmin,-16.1
Helsinki Kaisaniemi,tmin,-10.2
Helsinki Kaisaniemi,tmin,-15.9
Helsinki Kaisaniemi,tmin,-16.9
Helsinki Kaisaniemi,tmin,-13.5
Helsinki Kaisaniemi,tmin,-8.1
Helsinki Kaisaniemi,tmin,-6.9
Helsinki Kaisaniemi,tmin,-6.2
Helsinki Kaisaniemi,tmin,-6.1
Helsinki Kaisaniemi,tmin,-6.4
Helsinki Kaisaniemi,tmin,-3.1
Helsinki Kaisaniemi,tmin,-4.9
Helsinki Kaisaniemi,tmin,-1.2
Helsinki Kaisaniemi,tmin,-1.7
Helsinki Kaisaniemi,tmin,-4.2
Helsinki Kaisaniemi,tmin,-3.4
Helsinki Kaisaniemi,tmin,-6.2
Helsinki Kaisaniemi,tmin,-8.4
Helsinki Kaisaniemi,tmin,-9.2
Helsinki Kaisaniemi,tmin,-8.4
Helsinki Kaisaniemi,tmin,-10.1
Helsinki Kaisaniemi,tmin,-9.0
Helsinki Kaisaniemi,tmin,-12.2
Helsinki Kaisaniemi,tmin,-13.5
Helsinki Kaisaniemi,tmin,-17.7
Helsinki Kaisaniemi,tmin,-18.2
Helsinki Kaisaniemi,tmax,-4.2
Helsinki Kaisaniemi,tmax,-2.8
Helsinki Kaisaniemi,tmax,-2.6
Helsinki Kaisaniemi,tmax,-8.7
Helsinki Kaisaniemi,tmax,-12.9
Helsinki Kaisaniemi,tmax,-1.8
Helsinki Kaisaniemi,tmax,-2.2
Helsinki Kaisaniemi,tmax,-9.4
Helsinki Kaisaniemi,tmax,-11.0
Helsinki Kaisaniemi,tmax,-8.0
Helsinki Kaisaniemi,tmax,-5.9
Helsinki Kaisaniemi,tmax,-5.6
Helsinki Kaisaniemi,tmax,-3.1
Helsinki Kaisaniemi,tmax,-2.7
Helsinki Kaisaniemi,tmax,-3.1
Helsinki Kaisaniemi,tmax,-0.1
Helsinki Kaisaniemi,tmax,-1.2
Helsinki Kaisaniemi,tmax,0.4
Helsinki Kaisaniemi,tmax,0.1
Helsinki Kaisaniemi,tmax,-1.6
Helsinki Kaisaniemi,tmax,-1.6
Helsinki Kaisaniemi,tmax,-2.8
Helsinki Kaisaniemi,tmax,-6.2
Helsinki Kaisaniemi,tmax,-6.6
Helsinki Kaisaniemi,tmax,-6.1
Helsinki Kaisaniemi,tmax,-5.5
Helsinki Kaisaniemi,tmax,-6.8
Helsinki Kaisaniemi,tmax,-8.7
Helsinki Kaisaniemi,tmax,-8.6
Helsinki Kaisaniemi,tmax,-9.0
Helsinki Kaisaniemi,tmax,-12.8
Lohja Porla,tmin,-12.1
Lohja Porla,tmin,-8.0
Lohja Porla,tmin,-8.6
Lohja Porla,tmin,-13.5
Lohja Porla,tmin,-18.3
Lohja Porla,tmin,-16.8
Lohja Porla,tmin,-10.8
Lohja Porla,tmin,-16.6
Lohja Porla,tmin,-18.2
Lohja Porla,tmin,-15.3
Lohja Porla,tmin,-8.4
Lohja Porla,tmin,-9.8
Lohja Porla,tmin,-8.3
Lohja Porla,tmin,-6.8
Lohja Porla,tmin,-7.3
Lohja Porla,tmin,-3.5
Lohja Porla,tmin,-4.1
Lohja Porla,tmin,-0.7
Lohja Porla,tmin,-2.9
Lohja Porla,tmin,-5.4
Lohja Porla,tmin,-4.9
Lohja Porla,tmin,-6.5
Lohja Porla,tmin,-9.0
Lohja Porla,tmin,-9.8
Lohja Porla,tmin,-12.4
