station,param,value
Hanko Tulliniemi,tmin,11.5
Hanko Tulliniemi,tmin,11.0
Hanko Tulliniemi,tmin,11.6
Hanko Tulliniemi,tmin,11.3
Hanko Tulliniemi,tmin,13.4
Hanko Tulliniemi,tmin,14.2
Hanko Tulliniemi,tmin,14.9
Hanko Tulliniemi,tmin,14.6
Hanko Tulliniemi,tmax,22.6
Hanko Tulliniemi,tmax,22.5
Hanko Tulliniemi,tmax,23.3
Hanko Tulliniemi,tmax,24.7
Hanko Tulliniemi,tmax,21.2
Hanko Tulliniemi,tmax,19.3
Hanko Tulliniemi,tmax,19.0
Hanko Tulliniemi,tmax,20.1
Hanko Tulliniemi,tmax,20.5
Hanko Tulliniemi,tmax,20.4
Hanko Tulliniemi,tmax,20.2
Hanko Tulliniemi,tmax,19.8
Hanko Tulliniemi,tmax,21.1
Hanko Tulliniemi,tmax,21.7
Hanko Tulliniemi,tmax,22.6
Hanko Tulliniemi,tmax,19.4
Hanko Tulliniemi,tmax,19.8
Hanko Tulliniemi,tmax,20.6
Hanko Tulliniemi,tmax,17.5
Hanko Tulliniemi,tmax,17.2
Hanko Tulliniemi,tmax,16.2
Hanko Tulliniemi,tmax,16.5
Hanko Tulliniemi,tmax,18.0
Hanko Tulliniemi,tmax,15.8
Hanko Tulliniemi,tmax,17.9
Hanko Tulliniemi,tmax,16.4
Hanko Tulliniemi,tmax,16.4
Hanko Tulliniemi,tmax,18.1
Hanko Tulliniemi,tmax,16.6
Hanko Tulliniemi,tmax,16.5
Hanko Tulliniemi,tmax,16.0
Turku Rajakari,tmin,19.5
Turku Rajakari,tmin,18.3
Turku Rajakari,tmin,18.4
Turku Rajakari,tmin,18.4
Turku Rajakari,tmin,16.7
Turku Rajakari,tmin,15.4
Turku Rajakari,tmin,14.9
Turku Rajakari,tmin,15.6
Turku Rajakari,tmin,17.8
Turku Rajakari,tmin,17.3
Turku Rajakari,tmin,16.6
Turku Rajakari,tmin,17.0
Turku Rajakari,tmin,16.1
Turku Rajakari,tmin,17.0
Turku Rajakari,tmin,19.0
Turku Rajakari,tmin,11.6
Turku Rajakari,tmin,12.6
Turku Rajakari,tmin,13.3
Turku Rajakari,tmin,14.9
Turku Rajakari,tmin,11.4
Turku Rajakari,tmin,11.5
Turku Rajakari,tmin,10.5
Turku Rajakari,tmin,9.6
Turku Rajakari,tmin,10.8
Turku Rajakari,tmin,10.7
Turku Rajakari,tmin,12.0
Turku Rajakari,tmin,10.9
Turku Rajakari,tmin,13.2
Turku Rajakari,tmin,13.6
Turku Rajakari,tmin,13.7
Turku Rajakari,tmin,14.9
Turku Rajakari,tmax,25.2
Turku Rajakari,tmax,21.3
Turku Rajakari,tmax,22.7
Turku Rajakari,tmax,22.8
Turku Rajakari,tmax,20.9
Turku Rajakari,tmax,19.4
Turku Rajakari,tmax,19.4
Turku Rajakari,tmax,19.7
Turku Rajakari,tmax,20.5
Turku Rajakari,tmax,20.7
Turku Rajakari,tmax,19.8
Turku Rajakari,tmax,19.1
Turku Rajakari,tmax,20.3
Turku Rajakari,tmax,21.6
Turku Rajakari,tmax,22.0
Turku Rajakari,tmax,20.6
Turku Rajakari,tmax,18.3
Turku Rajakari,tmax,19.9
Turku Rajakari,tmax,16.9
Turku Rajakari,tmax,16.7
Turku Rajakari,tmax,15.1
Turku Rajakari,tmax,13.8
Turku Rajakari,tmax,16.9
Turku Rajakari,tmax,15.6
Turku Rajakari,tmax,16.9
Turku Rajakari,tmax,15.5
Turku Rajakari,tmax,16.4
Turku Rajakari,tmax,17.3
Turku Rajakari,tmax,16.4
Turku Rajakari,tmax,15.8
Turku Rajakari,tmax,16.1
Turku Artukainen,tmin,19.0
Turku Artukainen,tmin,17.4
Turku Artukainen,tmin,15.8
Turku Artukainen,tmin,17.8
Turku Artukainen,tmin,16.4
Turku Artukainen,tmin,16.6
Turku Artukainen,tmin,14.2
Turku Artukainen,tmin,13.8
Turku Artukainen,tmin,14.1
Turku Artukainen,tmin,15.0
Turku Artukainen,tmin,11.3
Turku Artukainen,tmin,13.5
Turku Artukainen,tmin,10.4
Turku Artukainen,tmin,12.7
Turku Artukainen,tmin,16.1
Turku Artukainen,tmin,11.0
Turku Artukainen,tmin,10.2
Turku Artukainen,tmin,10.5
Turku Artukainen,tmin,11.8
Turku Artukainen,tmin,7.6
Turku Artukainen,tmin,7.6
Turku Artukainen,tmin,5.3
Turku Artukainen,tmin,6.8
Turku Artukainen,tmin,8.5
Turku Artukainen,tmin,8.1
Turku Artukainen,tmin,7.2
Turku Artukainen,tmin,7.3
Turku Artukainen,tmin,6.4
Turku Artukainen,tmin,12.3
Turku Artukainen,tmin,13.4
Turku Artukainen,tmin,14.4
Turku Artukainen,tmax,26.9
Turku Artukainen,tmax,22.6
Turku Artukainen,tmax,24.5
Turku Artukainen,tmax,26.5
Turku Artukainen,tmax,20.9
Turku Artukainen,tmax,19.4
Turku Artukainen,tmax,21.5
Turku Artukainen,tmax,20.3
Turku Artukainen,tmax,22.8
Turku Artukainen,tmax,23.0
Turku Artukainen,tmax,22.0
Turku Artukainen,tmax,21.7
Turku Artukainen,tmax,23.1
Turku Artukainen,tmax,24.8
Turku Artukainen,tmax,24.0
Turku Artukainen,tmax,20.5
Turku Artukainen,tmax,19.0
Turku Artukainen,tmax,22.1
Turku Artukainen,tmax,18.1
Turku Artukainen,tmax,16.9
Turku Artukainen,tmax,17.2
Turku Artukainen,tmax,14.1
Turku Artukainen,tmax,17.6
Turku Artukainen,tmax,16.3
Turku Artukainen,tmax,17.7
Turku Artukainen,tmax,16.2
Turku Artukainen,tmax,18.3
Turku Artukainen,tmax,19.9
Turku Artukainen,tmax,15.3
Turku Artukainen,tmax,15.9
Turku Artukainen,tmax,16.4
Kemiönsaari Kemiö,tmin,17.5
Kemiönsaari Kemiö,tmin,16.0
Kemiönsaari Kemiö,tmin,11.8
Kemiönsaari Kemiö,tmin,16.3
Kemiönsaari Kemiö,tmin,15.5
Kemiönsaari Kemiö,tmin,14.5
Kemiönsaari Kemiö,tmin,9.8
Kemiönsaari Kemiö,tmin,11.9
Kemiönsaari Kemiö,tmin,10.8
Kemiönsaari Kemiö,tmin,11.7
Kemiönsaari Kemiö,tmin,8.2
Kemiönsaari Kemiö,tmin,11.4
Kemiönsaari Kemiö,tmin,7.9
Kemiönsaari Kemiö,tmin,9.8
Kemiönsaari Kemiö,tmin,12.0
Kemiönsaari Kemiö,tmin,11.1
Kemiönsaari Kemiö,tmin,9.9
Kemiönsaari Kemiö,tmin,10.7
Kemiönsaari Kemiö,tmin,10.2
Kemiönsaari Kemiö,tmin,4.2
Kemiönsaari Kemiö,tmin,4.5
Kemiönsaari Kemiö,tmin,3.0
Kemiönsaari Kemiö,tmin,3.6
Kemiönsaari Kemiö,tmin,4.6
Kemiönsaari Kemiö,tmin,8.1
Kemiönsaari Kemiö,tmin,6.9
Kemiönsaari Kemiö,tmin,4.6
Kemiönsaari Kemiö,tmin,4.1
Kemiönsaari Kemiö,tmin,11.0
Kemiönsaari Kemiö,tmin,14.1
Kemiönsaari Kemiö,tmin,14.5
Kemiönsaari Kemiö,tmax,24.9
Kemiönsaari Kemiö,tmax,22.8
Kemiönsaari Kemiö,tmax,24.9
Kemiönsaari Kemiö,tmax,26.4
Kemiönsaari Kemiö,tmax,21.0
Kemiönsaari Kemiö,tmax,19.9
Kemiönsaari Kemiö,tmax,20.6
Kemiönsaari Kemiö,tmax,20.4
Kemiönsaari Kemiö,tmax,23.3
Kemiönsaari Kemiö,tmax,22.2
Kemiönsaari Kemiö,tmax,21.9
Kemiönsaari Kemiö,tmax,21.2
Kemiönsaari Kemiö,tmax,22.5
Kemiönsaari Kemiö,tmax,25.2
Kemiönsaari Kemiö,tmax,24.9
Kemiönsaari Kemiö,tmax,19.1
Kemiönsaari Kemiö,tmax,20.0
Kemiönsaari Kemiö,tmax,21.6
Kemiönsaari Kemiö,tmax,18.0
Kemiönsaari Kemiö,tmax,17.2
Kemiönsaari Kemiö,tmax,16.1
Kemiönsaari Kemiö,tmax,15.3
Kemiönsaari Kemiö,tmax,17.8
Kemiönsaari Kemiö,tmax,15.6
Kemiönsaari Kemiö,tmax,17.6
Kemiönsaari Kemiö,tmax,16.7
Kemiönsaari Kemiö,tmax,17.8
Kemiönsaari Kemiö,tmax,18.9
Kemiönsaari Kemiö,tmax,15.6
Kemiönsaari Kemiö,tmax,16.9
Kemiönsaari Kemiö,tmax,16.8
Hanko Tvärminne,tmin,18.6
Hanko Tvärminne,tmin,17.4
Hanko Tvärminne,tmin,17.5
Hanko Tvärminne,tmin,20.4
Hanko Tvärminne,tmin,16.6
Hanko Tvärminne,tmin,15.4
Hanko Tvärminne,tmin,14.7
Hanko Tvärminne,tmin,15.2
Hanko Tvärminne,tmin,15.7
Hanko Tvärminne,tmin,15.4
Hanko Tvärminne,tmin,12.0
Hanko Tvärminne,tmin,12.7
Hanko Tvärminne,tmin,11.1
Hanko Tvärminne,tmin,13.7
Hanko Tvärminne,tmin,15.4
Hanko Tvärminne,tmin,12.2
Hanko Tvärminne,tmin,10.4
Hanko Tvärminne,tmin,12.0
Hanko Tvärminne,tmin,13.6
Hanko Tvärminne,tmin,9.4
Hanko Tvärminne,tmin,8.0
Hanko Tvärminne,tmin,8.5
Hanko Tvärminne,tmin,9.6
Hanko Tvärminne,tmin,8.0
Hanko Tvärminne,tmin,9.2
Hanko Tvärminne,tmin,8.4
Hanko Tvärminne,tmin,9.4
Hanko Tvärminne,tmin,9.4
Hanko Tvärminne,tmin,13.0
Hanko Tvärminne,tmin,15.1
Hanko Tvärminne,tmin,14.3
Hanko Tvärminne,tmax,22.1
Hanko Tvärminne,tmax,22.5
Hanko Tvärminne,tmax,22.6
Hanko Tvärminne,tmax,23.9
Hanko Tvärminne,tmax,21.1
Hanko Tvärminne,tmax,19.6
Hanko Tvärminne,tmax,19.8
Hanko Tvärminne,tmax,20.3
Hanko Tvärminne,tmax,20.8
Hanko Tvärminne,tmax,20.6
Hanko Tvärminne,tmax,21.9
Hanko Tvärminne,tmax,20.9
Hanko Tvärminne,tmax,20.8
Hanko Tvärminne,tmax,21.5
Hanko Tvärminne,tmax,23.1
Hanko Tvärminne,tmax,18.9
Hanko Tvärminne,tmax,19.4
Hanko Tvärminne,tmax,21.9
Hanko Tvärminne,tmax,17.8
Hanko Tvärminne,tmax,17.0
Hanko Tvärminne,tmax,16.2
Hanko Tvärminne,tmax,16.0
Hanko Tvärminne,tmax,16.7
Hanko Tvärminne,tmax,16.1
Hanko Tvärminne,tmax,17.5
Hanko Tvärminne,tmax,17.5
Hanko Tvärminne,tmax,16.6
Hanko Tvärminne,tmax,17.7
Hanko Tvärminne,tmax,15.9
Hanko Tvärminne,tmax,17.2
Hanko Tvärminne,tmax,16.7
Salo Kärkkä,tmin,17.2
Salo Kärkkä,tmin,16.0
Salo Kärkkä,tmin,11.7
Salo Kärkkä,tmin,16.3
Salo Kärkkä,tmin,16.2
Salo Kärkkä,tmin,13.2
Salo Kärkkä,tmin,8.4
Salo Kärkkä,tmin,nan
Salo Kärkkä,tmin,10.5
Salo Kärkkä,tmin,12.1
Salo Kärkkä,tmin,7.7
Salo Kärkkä,tmin,11.5
Salo Kärkkä,tmin,7.5
Salo Kärkkä,tmin,10.1
Salo Kärkkä,tmin,12.4
Salo Kärkkä,tmin,11.9
Salo Kärkkä,tmin,8.1
Salo Kärkkä,tmin,10.2
Salo Kärkkä,tmin,9.1
Salo Kärkkä,tmin,4.5
Salo Kärkkä,tmin,3.8
Salo Kärkkä,tmin,3.5
Salo Kärkkä,tmin,3.9
Salo Kärkkä,tmin,4.3
Salo Kärkkä,tmin,7.9
Salo Kärkkä,tmin,8.1
Salo Kärkkä,tmin,5.0
Salo Kärkkä,tmin,3.0
Salo Kärkkä,tmin,9.5
Salo Kärkkä,tmin,13.9
Salo Kärkkä,tmin,14.4
Salo Kärkkä,tmax,25.1
Salo Kärkkä,tmax,22.8
Salo Kärkkä,tmax,25.0
Salo Kärkkä,tmax,27.3
Salo Kärkkä,tmax,20.5
Salo Kärkkä,tmax,19.0
Salo Kärkkä,tmax,20.9
Salo Kärkkä,tmax,nan
Salo Kärkkä,tmax,23.7
Salo Kärkkä,tmax,22.7
Salo Kärkkä,tmax,22.4
Salo Kärkkä,tmax,21.0
Salo Kärkkä,tmax,23.5
Salo Kärkkä,tmax,25.9
Salo Kärkkä,tmax,25.8
Salo Kärkkä,tmax,20.3
Salo Kärkkä,tmax,20.6
Salo Kärkkä,tmax,22.6
Salo Kärkkä,tmax,19.2
Salo Kärkkä,tmax,17.7
Salo Kärkkä,tmax,15.1
Salo Kärkkä,tmax,16.1
Salo Kärkkä,tmax,18.1
Salo Kärkkä,tmax,16.7
Salo Kärkkä,tmax,18.1
Salo Kärkkä,tmax,17.4
Salo Kärkkä,tmax,17.3
Salo Kärkkä,tmax,18.7
Salo Kärkkä,tmax,15.0
Salo Kärkkä,tmax,17.3
Salo Kärkkä,tmax,16.7
Raasepori Jussarö,tmin,18.7
Raasepori Jussarö,tmin,18.0
Raasepori Jussarö,tmin,18.5
Raasepori Jussarö,tmin,18.5
Raasepori Jussarö,tmin,17.1
Raasepori Jussarö,tmin,14.8
Raasepori Jussarö,tmin,15.4
Raasepori Jussarö,tmin,14.2
Raasepori Jussarö,tmin,17.3
Raasepori Jussarö,tmin,17.0
Raasepori Jussarö,tmin,13.8
Raasepori Jussarö,tmin,12.5
Raasepori Jussarö,tmin,12.8
Raasepori Jussarö,tmin,15.0
Raasepori Jussarö,tmin,16.2
Raasepori Jussarö,tmin,12.1
Raasepori Jussarö,tmin,10.5
Raasepori Jussarö,tmin,12.3
Raasepori Jussarö,tmin,13.1
Raasepori Jussarö,tmin,9.5
Raasepori Jussarö,tmin,9.5
Raasepori Jussarö,tmin,9.9
Raasepori Jussarö,tmin,10.6
Raasepori Jussarö,tmin,9.0
Raasepori Jussarö,tmin,9.1
Raasepori Jussarö,tmin,9.7
Raasepori Jussarö,tmin,10.0
Raasepori Jussarö,tmin,11.0
Raasepori Jussarö,tmin,13.3
Raasepori Jussarö,tmin,14.7
Raasepori Jussarö,tmin,14.3
Raasepori Jussarö,tmax,22.7
Raasepori Jussarö,tmax,21.9
Raasepori Jussarö,tmax,23.3
Raasepori Jussarö,tmax,26.3
Raasepori Jussarö,tmax,21.2
Raasepori Jussarö,tmax,19.3
Raasepori Jussarö,tmax,19.3
Raasepori Jussarö,tmax,19.4
Raasepori Jussarö,tmax,20.2
Raasepori Jussarö,tmax,21.3
Raasepori Jussarö,tmax,23.1
Raasepori Jussarö,tmax,20.5
Raasepori Jussarö,tmax,18.8
Raasepori Jussarö,tmax,20.5
Raasepori Jussarö,tmax,23.4
Raasepori Jussarö,tmax,19.3
Raasepori Jussarö,tmax,19.7
Raasepori Jussarö,tmax,23.4
Raasepori Jussarö,tmax,17.6
Raasepori Jussarö,tmax,18.2
Raasepori Jussarö,tmax,15.4
Raasepori Jussarö,tmax,16.5
Raasepori Jussarö,tmax,16.6
Raasepori Jussarö,tmax,14.5
Raasepori Jussarö,tmax,18.2
Raasepori Jussarö,tmax,17.4
Raasepori Jussarö,tmax,17.9
Raasepori Jussarö,tmax,19.0
Raasepori Jussarö,tmax,15.2
Raasepori Jussarö,tmax,16.4
Raasepori Jussarö,tmax,15.9
Salo Kiikala lentokenttä,tmin,17.9
Salo Kiikala lentokenttä,tmin,15.4
Salo Kiikala lentokenttä,tmin,12.6
Salo Kiikala lentokenttä,tmin,17.3
Salo Kiikala lentokenttä,tmin,14.9
Salo Kiikala lentokenttä,tmin,12.5
Salo Kiikala lentokenttä,tmin,10.9
Salo Kiikala lentokenttä,tmin,10.8
Salo Kiikala lentokenttä,tmin,10.1
Salo Kiikala lentokenttä,tmin,10.1
Salo Kiikala lentokenttä,tmin,8.4
Salo Kiikala lentokenttä,tmin,8.5
Salo Kiikala lentokenttä,tmin,7.4
Salo Kiikala lentokenttä,tmin,9.5
Salo Kiikala lentokenttä,tmin,11.5
Salo Kiikala lentokenttä,tmin,10.6
Salo Kiikala lentokenttä,tmin,8.9
Salo Kiikala lentokenttä,tmin,10.1
Salo Kiikala lentokenttä,tmin,10.8
Salo Kiikala lentokenttä,tmin,4.8
Salo Kiikala lentokenttä,tmin,2.6
Salo Kiikala lentokenttä,tmin,2.3
Salo Kiikala lentokenttä,tmin,5.6
Salo Kiikala lentokenttä,tmin,2.4
Salo Kiikala lentokenttä,tmin,7.1
Salo Kiikala lentokenttä,tmin,6.1
Salo Kiikala lentokenttä,tmin,6.0
Salo Kiikala lentokenttä,tmin,2.8
Salo Kiikala lentokenttä,tmin,11.1
Salo Kiikala lentokenttä,tmin,13.0
Salo Kiikala lentokenttä,tmin,14.1
Salo Kiikala lentokenttä,tmax,25.1
Salo Kiikala lentokenttä,tmax,22.9
Salo Kiikala lentokenttä,tmax,24.5
Salo Kiikala lentokenttä,tmax,27.9
Salo Kiikala lentokenttä,tmax,21.0
Salo Kiikala lentokenttä,tmax,18.5
Salo Kiikala lentokenttä,tmax,21.1
Salo Kiikala lentokenttä,tmax,18.0
Salo Kiikala lentokenttä,tmax,22.9
Salo Kiikala lentokenttä,tmax,20.1
Salo Kiikala lentokenttä,tmax,21.1
Salo Kiikala lentokenttä,tmax,20.1
Salo Kiikala lentokenttä,tmax,21.9
Salo Kiikala lentokenttä,tmax,24.2
Salo Kiikala lentokenttä,tmax,24.5
Salo Kiikala lentokenttä,tmax,19.6
Salo Kiikala lentokenttä,tmax,19.2
Salo Kiikala lentokenttä,tmax,21.0
Salo Kiikala lentokenttä,tmax,18.9
Salo Kiikala lentokenttä,tmax,16.2
Salo Kiikala lentokenttä,tmax,15.1
Salo Kiikala lentokenttä,tmax,15.7
Salo Kiikala lentokenttä,tmax,17.5
Salo Kiikala lentokenttä,tmax,16.3
Salo Kiikala lentokenttä,tmax,16.7
Salo Kiikala lentokenttä,tmax,17.1
Salo Kiikala lentokenttä,tmax,17.2
Salo Kiikala lentokenttä,tmax,17.9
Salo Kiikala lentokenttä,tmax,14.0
Salo Kiikala lentokenttä,tmax,16.3
Salo Kiikala lentokenttä,tmax,15.5
Vantaa Helsinki-Vantaan lentoasema,tmin,17.9
Vantaa Helsinki-Vantaan lentoasema,tmin,15.9
Vantaa Helsinki-Vantaan lentoasema,tmin,12.2
Vantaa Helsinki-Vantaan lentoasema,tmin,18.8
Vantaa Helsinki-Vantaan lentoasema,tmin,16.7
Vantaa Helsinki-Vantaan lentoasema,tmin,15.4
Vantaa Helsinki-Vantaan lentoasema,tmin,11.2
Vantaa Helsinki-Vantaan lentoasema,tmin,12.4
Vantaa Helsinki-Vantaan lentoasema,tmin,8.4
Vantaa Helsinki-Vantaan lentoasema,tmin,10.0
Vantaa Helsinki-Vantaan lentoasema,tmin,10.8
Vantaa Helsinki-Vantaan lentoasema,tmin,8.9
Vantaa Helsinki-Vantaan lentoasema,tmin,8.5
Vantaa Helsinki-Vantaan lentoasema,tmin,7.8
Vantaa Helsinki-Vantaan lentoasema,tmin,11.0
Vantaa Helsinki-Vantaan lentoasema,tmin,11.8
Vantaa Helsinki-Vantaan lentoasema,tmin,9.5
Vantaa Helsinki-Vantaan lentoasema,tmin,13.1
Vantaa Helsinki-Vantaan lentoasema,tmin,9.7
Vantaa Helsinki-Vantaan lentoasema,tmin,6.3
Vantaa Helsinki-Vantaan lentoasema,tmin,3.9
Vantaa Helsinki-Vantaan lentoasema,tmin,3.0
Vantaa Helsinki-Vantaan lentoasema,tmin,2.4
Vantaa Helsinki-Vantaan lentoasema,tmin,4.6
Vantaa Helsinki-Vantaan lentoasema,tmin,9.1
Vantaa Helsinki-Vantaan lentoasema,tmin,7.8
Vantaa Helsinki-Vantaan lentoasema,tmin,6.7
Vantaa Helsinki-Vantaan lentoasema,tmin,3.1
Vantaa Helsinki-Vantaan lentoasema,tmin,11.8
Vantaa Helsinki-Vantaan lentoasema,tmin,14.0
Vantaa Helsinki-Vantaan lentoasema,tmin,14.6
Vantaa Helsinki-Vantaan lentoasema,tmax,25.8
Vantaa Helsinki-Vantaan lentoasema,tmax,23.7
Vantaa Helsinki-Vantaan lentoasema,tmax,25.3
Vantaa Helsinki-Vantaan lentoasema,tmax,27.8
Vantaa Helsinki-Vantaan lentoasema,tmax,21.5
Vantaa Helsinki-Vantaan lentoasema,tmax,20.2
Vantaa Helsinki-Vantaan lentoasema,tmax,22.2
Vantaa Helsinki-Vantaan lentoasema,tmax,20.4
Vantaa Helsinki-Vantaan lentoasema,tmax,23.0
Vantaa Helsinki-Vantaan lentoasema,tmax,21.2
Vantaa Helsinki-Vantaan lentoasema,tmax,22.3
Vantaa Helsinki-Vantaan lentoasema,tmax,20.0
Vantaa Helsinki-Vantaan lentoasema,tmax,22.3
Vantaa Helsinki-Vantaan lentoasema,tmax,23.2
Vantaa Helsinki-Vantaan lentoasema,tmax,24.7
Vantaa Helsinki-Vantaan lentoasema,tmax,20.6
Vantaa Helsinki-Vantaan lentoasema,tmax,19.6
Vantaa Helsinki-Vantaan lentoasema,tmax,20.5
Vantaa Helsinki-Vantaan lentoasema,tmax,20.5
Vantaa Helsinki-Vantaan lentoasema,tmax,16.3
Vantaa Helsinki-Vantaan lentoasema,tmax,16.2
Vantaa Helsinki-Vantaan lentoasema,tmax,16.1
Vantaa Helsinki-Vantaan lentoasema,tmax,18.1
Vantaa Helsinki-Vantaan lentoasema,tmax,16.0
Vantaa Helsinki-Vantaan lentoasema,tmax,17.0
Vantaa Helsinki-Vantaan lentoasema,tmax,17.6
Vantaa Helsinki-Vantaan lentoasema,tmax,17.9
Vantaa Helsinki-Vantaan lentoasema,tmax,18.8
Vantaa Helsinki-Vantaan lentoasema,tmax,15.7
Vantaa Helsinki-Vantaan lentoasema,tmax,17.0
Vantaa Helsinki-Vantaan lentoasema,tmax,17.5
Inkoo Bågaskär,tmin,19.1
Inkoo Bågaskär,tmin,17.5
Inkoo Bågaskär,tmin,19.3
Inkoo Bågaskär,tmin,18.5
Inkoo Bågaskär,tmin,16.8
Inkoo Bågaskär,tmin,17.3
Inkoo Bågaskär,tmin,13.3
Inkoo Bågaskär,tmin,16.3
Inkoo Bågaskär,tmin,16.0
Inkoo Bågaskär,tmin,15.5
Inkoo Bågaskär,tmin,13.2
Inkoo Bågaskär,tmin,13.1
Inkoo Bågaskär,tmin,12.4
Inkoo Bågaskär,tmin,14.7
Inkoo Bågaskär,tmin,16.3
Inkoo Bågaskär,tmin,11.9
Inkoo Bågaskär,tmin,10.9
Inkoo Bågaskär,tmin,13.0
Inkoo Bågaskär,tmin,13.7
Inkoo Bågaskär,tmin,9.6
Inkoo Bågaskär,tmin,8.3
Inkoo Bågaskär,tmin,9.5
Inkoo Bågaskär,tmin,10.6
Inkoo Bågaskär,tmin,8.8
Inkoo Bågaskär,tmin,9.4
Inkoo Bågaskär,tmin,9.1
Inkoo Bågaskär,tmin,9.4
Inkoo Bågaskär,tmin,10.5
Inkoo Bågaskär,tmin,13.9
Inkoo Bågaskär,tmin,14.8
Inkoo Bågaskär,tmin,14.3
Inkoo Bågaskär,tmax,22.3
Inkoo Bågaskär,tmax,23.3
Inkoo Bågaskär,tmax,23.1
Inkoo Bågaskär,tmax,25.0
Inkoo Bågaskär,tmax,21.3
Inkoo Bågaskär,tmax,19.8
Inkoo Bågaskär,tmax,20.4
Inkoo Bågaskär,tmax,20.5
Inkoo Bågaskär,tmax,22.1
Inkoo Bågaskär,tmax,22.0
Inkoo Bågaskär,tmax,23.4
Inkoo Bågaskär,tmax,18.9
Inkoo Bågaskär,tmax,20.6
Inkoo Bågaskär,tmax,22.0
Inkoo Bågaskär,tmax,22.4
Inkoo Bågaskär,tmax,18.6
Inkoo Bågaskär,tmax,19.2
Inkoo Bågaskär,tmax,21.3
Inkoo Bågaskär,tmax,18.6
Inkoo Bågaskär,tmax,16.7
Inkoo Bågaskär,tmax,17.5
Inkoo Bågaskär,tmax,15.7
Inkoo Bågaskär,tmax,16.7
Inkoo Bågaskär,tmax,14.9
Inkoo Bågaskär,tmax,17.8
Inkoo Bågaskär,tmax,18.3
Inkoo Bågaskär,tmax,19.0
Inkoo Bågaskär,tmax,18.7
Inkoo Bågaskär,tmax,15.2
Inkoo Bågaskär,tmax,16.8
Inkoo Bågaskär,tmax,16.8
Helsinki Kaisaniemi,tmin,19.5
Helsinki Kaisaniemi,tmin,16.4
Helsinki Kaisaniemi,tmin,17.8
Helsinki Kaisaniemi,tmin,18.1
Helsinki Kaisaniemi,tmin,17.8
Helsinki Kaisaniemi,tmin,16.5
Helsinki Kaisaniemi,tmin,12.3
Helsinki Kaisaniemi,tmin,14.6
Helsinki Kaisaniemi,tmin,13.7
Helsinki Kaisaniemi,tmin,14.6
Helsinki Kaisaniemi,tmin,12.9
Helsinki Kaisaniemi,tmin,12.6
Helsinki Kaisaniemi,tmin,11.4
Helsinki Kaisaniemi,tmin,13.0
Helsinki Kaisaniemi,tmin,16.6
Helsinki Kaisaniemi,tmin,13.0
Helsinki Kaisaniemi,tmin,10.8
Helsinki Kaisaniemi,tmin,13.8
Helsinki Kaisaniemi,tmin,13.7
Helsinki Kaisaniemi,tmin,9.3
Helsinki Kaisaniemi,tmin,7.2
Helsinki Kaisaniemi,tmin,8.4
Helsinki Kaisaniemi,tmin,7.7
Helsinki Kaisaniemi,tmin,7.1
Helsinki Kaisaniemi,tmin,9.6
Helsinki Kaisaniemi,tmin,8.9
Helsinki Kaisaniemi,tmin,8.8
Helsinki Kaisaniemi,tmin,8.7
Helsinki Kaisaniemi,tmin,13.4
Helsinki Kaisaniemi,tmin,14.7
Helsinki Kaisaniemi,tmin,14.6
Helsinki Kaisaniemi,tmax,25.1
Helsinki Kaisaniemi,tmax,22.7
Helsinki Kaisaniemi,tmax,24.7
Helsinki Kaisaniemi,tmax,26.6
Helsinki Kaisaniemi,tmax,22.1
Helsinki Kaisaniemi,tmax,20.2
Helsinki Kaisaniemi,tmax,21.0
Helsinki Kaisaniemi,tmax,20.8
Helsinki Kaisaniemi,tmax,21.6
Helsinki Kaisaniemi,tmax,20.8
Helsinki Kaisaniemi,tmax,22.8
Helsinki Kaisaniemi,tmax,19.4
Helsinki Kaisaniemi,tmax,21.9
Helsinki Kaisaniemi,tmax,21.4
Helsinki Kaisaniemi,tmax,23.5
Helsinki Kaisaniemi,tmax,20.2
Helsinki Kaisaniemi,tmax,20.4
Helsinki Kaisaniemi,tmax,21.7
Helsinki Kaisaniemi,tmax,20.4
Helsinki Kaisaniemi,tmax,17.5
Helsinki Kaisaniemi,tmax,16.0
Helsinki Kaisaniemi,tmax,16.2
Helsinki Kaisaniemi,tmax,17.0
Helsinki Kaisaniemi,tmax,15.9
Helsinki Kaisaniemi,tmax,19.0
Helsinki Kaisaniemi,tmax,18.3
Helsinki Kaisaniemi,tmax,18.3
Helsinki Kaisaniemi,tmax,17.7
Helsinki Kaisaniemi,tmax,15.8
Helsinki Kaisaniemi,tmax,17.5
Helsinki Kaisaniemi,tmax,16.7
Lohja Porla,tmin,18.5
Lohja Porla,tmin,16.0
Lohja Porla,tmin,15.3
Lohja Porla,tmin,17.8
Lohja Porla,tmin,16.3
Lohja Porla,tmin,13.3
Lohja Porla,tmin,12.4
Lohja Porla,tmin,13.2
Lohja Porla,tmin,13.2
Lohja Porla,tmin,12.8
Lohja Porla,tmin,12.4
Lohja Porla,tmin,12.8
Lohja Porla,tmin,11.4
Lohja Porla,tmin,13.6
Lohja Porla,tmin,14.5
Lohja Porla,tmin,11.7
Lohja Porla,tmin,11.8
Lohja Porla,tmin,13.0
Lohja Porla,tmin,13.3
Lohja Porla,tmin,8.7
Lohja Porla,tmin,7.8
Lohja Porla,tmin,7.4
Lohja Porla,tmin,6.9
